"Manufacturer Name","Model Name","HardWare Number","FirmWare Number","Application Number","Approval Number","Version","Product Type","Expiry Date","Approval Class","PIN Support","Key Management","Prompt Control","PIN Entry Technology","Functions Provided","not_marketed"
"Verifone, Inc.","V400c, V400c Plus","H425-07-03-xxx-xx-B0, H425-07-03-xxx-xx-B1 (V400c), H425-07-33-xxx-xx-B0, H425-07-33-xxx-xx-B1 (V400c Plus)","VAULT: 7.x.x, AppM: 11.x.x, VFSRED: 7.x.x, VFOP: 1.x.x","","4-30306","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","M400","H405-07-x0-xx0-00-B0, H405-07-00-xx0-00-B0 (M400), H405-07-30-xx0-00-B0 (M400 WiFi/BT)","Vault: 5.x.x.x, SRED: 5.x.x, OP: 1.x.x, AppM: 10.x.x.x","","4-10224","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","M400","H405-07-x0-xx0-00-B0, H405-07-00-xx0-00-B0 (M400), H405-07-30-xx0-00-B0 (M400 WiFi/BT)","Vault: 7.x.x, AppM: 11.x.x, VFSRED: 7.x.x.xxx, VFOP: 1.x.x","","4-10231","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Vx520, VX520 3G, Vx520 Biometric","M252-6xx-xx-xxx-3, M252-7xx-xx-xxx-3, M252-x5x-xx-xxx-3, M252-x7x-xx-xxx-3, M252-65x-Cx-xxxx-3, M252-69x-Cx-xxx-3, M252-79x-Cx-xxx-3, M252-69x-Gx-xxx-3, M252-79x-Gx-xxx-3, M252-723-13-BIO-3 (Vx520 Biometric)","Non SRED:QT52E20M, QT520006, QT520011, QT520012, QT520014, QT520015, QT520016, QT5G0013, QT5G0016, SRED: QT520101, QT520102, QT520103, QT520104, QT5G0103, QT5G0104, QT5G0105, QT5G0106, QT520105, QT520106, QT520107, QT520108, QT5G0109, QT520109, QT520110, QT5G0110, QT520111, QT5G0111, QT520112, QT6G0113, QT520120, QT520121, QT5G0120, QT5G0121, QT520240, QT5G0240, QT5H0240, QT520340, QT5G0340, QT5H0340, QT520301, QT520243, QT5G0243, QT520245, QT5G0245, QT520240.xxxxxxxx, QT5G0240.xxxxxxxx, QT5H0240.xxxxxxxx, QTyy0400.xxxxxxxx, QTyy0500.xxxxxxxx, QTyy0510.xxxxxxxx, QTyy0530.xxxxxxxx, OP: 2.x.x","","4-30052","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Optimum T-5 (Verix)","M452-6xx-xx-xxx-3, M452-7xx-xx-xxx-3, OP support: M452-x5x-xx-xxx-3, M452-x7x-xx-xxx-3","SRED (CTLS): QT5G0106, QT520106","","4-10128","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Mx925/Mx915","P132-509-01-R (MX 925), P132-509-11-R (MX 925), P132-509-21-R (MX 925), P132-509-11-PF (MX 925), P132-409-01-R (MX 915), P132-509-02-R (MX 925), P132-509-12-R (MX 925), P132-509-22-R (MX 925), P132-509-12-PF (MX 925), P132-409-02-R (MX 915), Vault: 14.x.x; AppM: 8.x.x; SRED: 7.x.x","Vault: 1.x.x, 3.x.x, 4.x.x, 11.x.x, 12.x.x, AppM: 1.x.x; 3.x.x; 4.x.x; 5.x.x, 5A.x.x, 6.x.x, SRED: 1.x.x, 3.x.x; 4.x.x; 5.x.x, OP: 1.x.x, 3.x.x; 4.x.x; 7.x.x, SRED 5.x.x.xxx, Vault: 13.x.x, AppM: 7.x.x","","4-10110","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Mx915, Mx925, Mx915 ECR","P177-40x-xx-xxx (Mx915), P177-50x-xx-xxx (Mx925), P177-409-xx-xxx (Mx915 ECR)","Vault: 11.x.x; 12.x.x, 13.x.x, AppM: 5.x.x; 5A.x.x; 6.x.x; 7.x.x, SRED: 4.x.x; 5.x.x, OP: 5.x.x; 6.x.x; 7.x.x, Vault: 14.x.x; AppM: 8.x.x; SRED: 7.x.x","","4-10177","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Vx520 (VOS)","M254-6xx-xx-xxx-3, M254-7xx-xx-xxx-3, OP support: M254-x5x-xx-xxx-3, M254-x7x-xx-xxx-3, OP support: 254-x5x-xx-xxx-3, OP support: 254-x7x-xx-xxx-3","Vault: 3.x.x, 4.x.x, 6.x.x, 12.x.x, OP: 3.x.x, 7.x.x, SRED: 4.x.x, 5.x.x.xxx, AppM: 3.x.x, 5.x.x, Vault 13.x.x, AppManager 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10125","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Vx675 (VOS)","M266-x7x-xx-xxx-3, M266-x8x-xx-xxx-3, M266-x9x-xx-xxx-3","VOS: Vault 8.x.x, AppM 5.x.x, SRED: 4.x.x, Vault: 8.x.x, 10.x.x; SRED: 4.x.x, 5.x.x; OP: 5.x.x; AppM: 5.x.x, 10.x.x, 5.x.x, OP: 5.x.x, AppM: 5.x.x, Vault: 12.x.x, 8.x.x, AppManager: 10.x.x, 6.x.x, OP: 7.x.x, SRED: 5.x.x, 4.x.x, SRED 5.x.x.xxx, Vault 13.x.x, AppM 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10172","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","MagIC X-4 (VOS)","M354-6xx-xx-xxx-3, M354-7xx-xx-xxx-3, OP support: M354-x5x-xx-xxx-3, M354-x7x-xx-xxx-3","Vault: 3.x.x, 4.x.x, 6.x.x, 12.x.x, OP: 3.x.x, 7.x.x, SRED: 4.x.x, 5.x.x.xxx, AppM: 3.x.x, 5.x.x, Vault 13.x.x, AppManager 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10126","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","MagIC M-4","M366-X7X-XX-XXX-3, M366-X8X-XX-XXX-3","Vault: 8.x.x, 10.x.x, 12.x.x, OP: 5.x.x, 7.x.x, SRED: 4.x.x, 5.x.x.xxx, AppM: 5.x.x, 6.x.x, Vault 13.x.x, AppM 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10158","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","MagIC R-4","M394-x9x-xx-xxx-3, M394-x0x-xx-xxx-3","Vault: 4.x.x, 12.x.x, SRED: 4.x.x, 5.x.x.xxx, OP: 4.x.x, 7.x.x, AppM: 4.x.x, 6.x.x, Vault 13.x.x, AppM 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10169","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Optimum T-5 (VOS)","M454-6xx-xx-xxx-3, M454-7xx-xx-xxx-3, OP support: M454-x5x-xx-xxx-3, M454-x7x-xx-xxx-3, OP: M454-x5x-xx-xxx-3, OP:M454-x7x-xx-xxx-3","Vault: 3.x.x, 4.x.x, 6.x.x, 12.x.x, OP: 3.x.x, 7.x.x, SRED: 4.x.x, 5.x.x.xxx, AppM: 3.x.x, 5.x.x, Vault 13.x.x, AppManager 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10127","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Vx820 (VOS)","M282-XXX-XX-XXX-3, M284-XXX-XX-XXX-3","Vault: 3.x.x, 4.x.x, 6.x.x, 12.x.x, OP: 3.x.x, 7.x.x, SRED: 4.x.x, 5.x.x.xxx, AppM: 3.x.x, 5.x.x, Vault 13.x.x, AppManager 7.x.x, Vault: 14.x.x; SRED: 7.x.x; AppM: 8.x.x","","4-10154","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","Ux300 / Ux301 / Ux400 / Ux401","M159-30x-xxx-xxx, Ux300: M159-30x-xxx-xxx-B, Ux400: M159-40x-xxx-xxx, UX301: M159-301-xxx-xxx, UX401: M159-401-xxx-xxx, Ux300: M159-30x-xxx-xxx-C, Ux300: M159-30x-xxx-xxx-x Rev Bxx, Ux301: M159-301-xxx-xxx Rev Bxx","AppManager 4.x.x, Vault 4.x.x, 7.x.x, 7A.x.x, OP 4.x.x, 5.x.x, SRED 4.x.x, AppManager 4A.x.x, UX300, UX301 :, Vault 12.x.x, SRED 5.x.x, AppManager 6.x.x, Vault 13.x.x, AppManager 7.x.x, Vault: 14.x.x, SRED: 7.x.x, OP: 7.x.x","","4-20261","3.x","OEM SCR","30 Apr 2020","SCR","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","N/A","ICCR,MSR,CTLS,OP,SRED","0"
"Verifone, Inc.","UX 300/UX 301/UX 410","U629-04-02-xxx-xx-A0, UX 300: M159-300-xxx-xxx-x Rev Axx, M159-300-xxx-xxx-x Rev Bxx, UX 301: M159-301-xxx-xxx Rev Axx, M159-301-xxx-xxx Rev Bxx","Vault 12.x.x, OP 7.x.x, SRED 5.x.x, AppManager 6.x.x, Vault: 14.x.x, SRED: 7.x.x, AppM: 7.x.x","","4-20297","4.x","OEM SCR","30 Apr 2023","SCR","Online &amp; Offline","Fixed,MK/SK,DUKPT","N/A","N/A","ICCR,MSR,CTLS,OP,SRED","0"
"Verifone, Inc.","Ux100 / Ux110 / Ux300 / Ux301 / Ux400 / Ux401","Ux300: M159-30x-xxx-xxx, Ux400: M159-40x-xxx-xxx, Ux100: M159-10x-xx-xxx, Ux110: M159-11x-xx-xxx, Ux300: M159-30x-xxx-xxx-B, UX301: M159-301-xxx-xxx, UX401: M159-401-xxx-xxx, UX300: M159-300-xxx-xxx-C, UX100: M159-10x-xx-xxx Rev Cxx, Ux110: M159-11x-xx-xxx Rev Cxx, Ux301: M159-301-xxx-xxx Rev Bxx, Ux300: M159-300-xxx-xxx-x Rev Bxx, UX100: M159-10x-xx-xxx Rev Bxx, Ux110: M159-11x-xx-xxx Rev Bxx","Ux100 / Ux110:, FWUX 01.00.xx, FWUX 01.03.xx, Ux300:, Vault 4.x.x, 7.x.x, OP 4.x.x, 5.x.x, SRED 4.x.x, AppManager 4.x.x, FWUX 01.05.xx, Ux300: Vault 7A.x.x, OP: 7.x.x, AppManager: 4A.x.x, UX300, UX301 :, Vault 12.x.x, SRED 5.x.x, AppManager 6.x.x, Ux301 / Ux300: 12.x.x, 7A.x.x, 4.x.x, AppManager: 6.x.x, 4A.x.x, SRED: 5.x.x, Ux110 / Ux100: FWUX 01.05.xx, 01.03.xx, 01.00.xx, UX100/UX110: FWUX 01.06.xx, SRED 5.x.x.xxx, Vault 13.x.x, AppManager 7.x.x, Vault: 14.x.x, SRED: 7.x.x","","4-20259","3.x","OEM PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","UX 100/UX 110/UX 300/UX 301/UX 410","UX 100: M159-10x-xx-xxx Rev Axx, M159-10x-xx-xxx Rev Bxx, M159-10x-xx-xxx Rev Cxx, UX 110: M159-11x-xx-xxx Rev Axx, M159-11x-xx-xxx Rev Bxx, M159-11x-xx-xxx Rev Cxx, UX 300: M159-300-xxx-xxx-x Rev Axx, M159-300-xxx-xxx-x Rev Bxx, UX 301: M159-301-xxx-xxx Rev Axx, M159-301-xxx-xxx Rev Bxx, UX 410: U629-04-02-xxx-xx-A0","UX 100/UX 110: FWUX 01.05.xx, FWUX 01.06.xx, UX 300/UX 301/UX 410: Vault 12.x.x, OP 7.x.x, SRED 5.x.x, AppManager 6.x.x, Vault: 14.x.x, SRED: 7.x.x, AppM: 7.x.x","","4-20299","4.x","OEM PED","30 Apr 2023","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","P200/P200 Plus","H430-07-02-xxx-x0-B0, H430-07-32-xxx-x0-B0","Vault: 7.x.x.x, AppM: 11.x.x.x, SRED: 7.x.x.x, OP: 1.x.x","","4-10238","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","P400/P400 Plus","H435-07-02-xxx-x0-B0, H435-07-32-xxx-x0-B0","Vault: 7.x.x.x, AppM: 11.x.x.x, SRED: 7.x.x.x, OP: 1.x.x","","4-10239","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","V240m","H474-07-xx-xxx-xx-B0, H474-07-xx-xxx-xx-B1, H474-07-xx-xxx-xx-B2","Vault: 6.x.x  AppM: 10.x.x  VFSRED: 7.x.x.xxx  VFOP: 1.x.x, Vault: 7.x.x, AppM: 11.x.x","","4-80023","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Verifone, Inc.","V205c, V200t","H470-07-03-xxx-x0-B0 (V205c), H470-07-3B-xxx-x0-B0 (V200t), H470-07-07-xxx-x0-B0 (V200t 2G), H470-07-0B-xxx-x0-B0 (V200t 3G), H470-07-3B-xxx-x1-B0 (V200t 3G Plus)","Vault: 6.x.x, SRED: 7.x.x.x, OP: 1.x.x, AppM: 10.x.x, VAULT: 7.x.x, AppM: 11.x.x, H470-07-03-xxx-x0-B1 (V205c), H470-07-3B-xxx-x0-B1 (V200t), H470-07-07-xxx-x0-B1 (V200t 2G), H470-07-0B-xxx-x0-B1 (V200t 3G), H470-07-3B-xxx-x1-B1 (V200t 3G Plus), VAULT: 8.x.x, AppM: 12.x.x, VFSRED: 9.x.x","","4-10227","5.x","PED","30 Apr 2026","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Wayne Fueling Systems","Dresser Wayne Ovation UPT","WWW/XXXXX6/YYYYYYYY/ZZZZZZZZZZ where L and O must be present within YYYYYYYY or WWW/XXXXXX/YYYYYYYY/ZZZZZZZZZZ  AAA/D6/LO/BBB - CCC, Hardware Version Numbers:, Display: WU00948, Card Reader: MCM2P0-4R1270/1, EPP: See Approval No. 4-70006, iX Board: WU001000, WU001031, WU003096","Card Reader: 3504-01I, EPP: See Approval No. 4-70008","iX Board: 02.02","4-70007","3.x","UPT","30 Apr 2020","UPT","Online","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,MSR,PIN Entry","0"
"Wayne Fueling Systems","Dresser Wayne Vista UPT","WWW/VXXXXX/YYYYYYYY/ZZZZZZZZZZ where B, C, G, or H must be present within XXXXXX and Q1 and U1 must be present within ZZZZZZZZZZ or WW/XXXX/YYYYYYYY/ZZZZZZ where Q1 and U1 must be present within ZZZZZZ, Hardware Version Numbers:, Display: WU000948, Card Reader: MCM2P0-4R1270/1, EPP: See Approval No. 4-70008, iX Board: WU001000, WU001031, WU003096","Card Reader: 3504-01I, EPP: See Approval No. 4-70008","iX Board: iX Pay UPT 02.02","4-70009","3.x","UPT","30 Apr 2020","UPT","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,MSR,PIN Entry","0"
"Wayne Fueling Systems","Dresser Wayne Tokheim Premier UPT","Part Number: XXXXX/D6/LO/YYY, Hardware Version Numbers: Display: WU000948, Card Reader: MCM2P0-4R1270/1, EPP: See Approval No. 4-70008, iX Board: WU001000, WU001031, WU003096","Card Reader: 3504-01I, EPP: See Approval No. 4-70008","iX Board: iX Pay UPT 02.02","4-70010","3.x","UPT","30 Apr 2020","UPT","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,MSR,PIN Entry","0"
"Wayne Fueling Systems","iX Pay Secure Payment Module (SPM)","WU000436-01XX Rev YY (where YY is 07 or 08); Card Reader Hardware Version: ICM330-3R9270 Rev. J or see Approval No. 4-70015","1.1.4017.0, 1.1.4035.0 or 1.2.10.0; Card Reader Firmware Version: 3026-01N or see Approval No. 4-70015","","4-70008","3.x","OEM EPP","30 Apr 2020","EPP","Online &amp; Offline","MK/SK,DUKPT","N/A","Physical Keypad","PIN Entry","0"
"Wayne Fueling Systems","iX Pay Secure Payment Module (SPM) Keypad","WU000436-01XX Rev YY (where YY is 07 or 08)","1.1.4035.0 or 1.2.10.0","","4-70026","4.x","OEM EPP","30 Apr 2023","EPP","Online &amp; Offline","MK/SK,DUKPT","N/A","Physical Keypad","PIN Entry","0"
"Wayne Fueling Systems","Wayne Ovation iX Pay Dispenser","#: xxx/mmmmm6/zzzzzzzz/yyyyyyyyyy where L and N must be present within zzzzzzzz, and K and R must be present within yyyyyyyyyy; or xxx/D6/LN/yy where K and R must be present in yy; Display: WU000948, WU004677, or WU002840; iX Board: WU003083, or WU011879","",",iX Board: EMV v2.4.0.x, EMV v2.4.9.x, EMV v2.5.7.x, EMV v2.6.1.x, or EMV v2.8.1xx.xx","4-70018","3.x","UPT","30 Apr 2020","UPT","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP","0"
"Wayne Fueling Systems","iX Pay 2 Secure Payment Terminal","Terminal: WM063190-xxxx, SVM7 Display Module: T1300FEB30HZ64","SVM7 Display Module: Main FW: 3111001.xxxxxxxx, WPF: 1.5.1xx.xxxx, OS: 080-72-702.xxxxxxxx","","4-10235","4.x","UPT","30 Apr 2023","UPT","Online &amp; Offline","Fixed,MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Wearberry Soft Solutions India Pvt.Ltd","VYAYA-3396","V10","2.1",",2.1","4-60215","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","Fixed,MK/SK,DUKPT","Acquirer-controlled","Physical Keypad","Display,ICCR,MSR,PIN Entry","0"
"WINCOR NIXDORF International GmbH","MTPT10 Payment Terminal","MTPT 10Pxxx1 001005, MTPT 10Pxxx1 002006, MTPT 10Pxxx0 002006, MTPT 10Pxxx0 002005, MTPT 10Pxxx1 002005, MTPT 10Pxxx1 002007, MTPT 10Pxxx0 002007, MTPT 10Pxxx1 003007, MTPT 10Pxxx0 003007, MTPT 10Pxxx0 003010, MTPT 10Pxxx1 003010, MTPT 10Pxxx0 002010, MTPT 10Pxxx1 002010, MTPT 10Pxxx0 004011, MTPT 10Pxxx1 004011","5.xx, 6.xx, 7.xx, 10.xx (Non SRED), 11.xx (SRED)","","4-80008","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK,DUKPT","Acquirer-controlled","Touch Screen","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"WizarPos","Wizarhand Q1","1.0.x","1.0.x","","4-30195","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Worldline GmbH","ASM Crypton CS4","4.00.4.2","4.00.3.0, 4.00.5.0","7.1b,8.0a","4-80014","2.x","HSM","30 Apr 2022","HSM","N/A","Fixed,MK/SK,DUKPT","N/A","N/A","N/A","0"
"Worldline SA/NV","XENTEO ECO reader","9066300xxx Rev: Fx","SRED: 3.02.16R, 03.02.20R","N.A.","4-30096","3.x","OEM SCR","30 Apr 2020","SCR","Offline","DUKPT","N/A","N/A","ICCR,MSR,SRED","0"
"Worldline SA/NV","YONEO Reader","9073010xxx Rev.Ax","SRED (CTLS): 03.03.00RD, 03.03.00RD01","","4-30119","3.x","OEM SCR","30 Apr 2020","SCR","N/A","DUKPT","N/A","N/A","CTLS,SRED","0"
"Worldline SA/NV","XENTEO ECO","9066900xxx Rev: Ax","SRED: 03.02.16D, 03.02.18D, 03.02.20D, Sxx.xx.xx 1(loaded SBCE non-PIN data prompts table), Mxx.xx.xx 2(loaded Maps non-PIN data prompts table), Non-SRED: 03.02.16, 03.02.18, 03.02.20, 03.02.22, SRED: 03.02.22D, 03.02.16D01, 03.02.18D01, 03.02.20D01, 03.02.22D01, PSAM functionality: 85.03.02","00.xx.xx.xx-xx.04 (Open Protocols platform),. 00.xx.xx.xx-xx.05","4-30104","3.x","OEM PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry,OP,SRED","0"
"Worldline SA/NV","YONEO Terminal","9073000xxx RevAx","SRED (CTLS): 03.02.14D, SRED (CTLS): 03.02.14D01, 03.03.02D, 03.03.02D01, PSAM functionality 85.03.02","Mxx.xx.xx, Sxx.xx.xx,. 00.xx.xx.xx-xx.05 (Open Protocols platform)","4-30127","3.x","OEM SCR","30 Apr 2020","SCR","N/A","MK/SK,DUKPT","N/A","N/A","Display,CTLS,OP,SRED","0"
"Worldline SA/NV","XENOA Eco","9066300xxx Rev.Fx","03.02.16D, PCI 03.02.18D, 03.02.22D, 03.02.16D01, 03.02.18D01, 03.02.22D01, 03.02.20D, 03.02.20D01","00.xx.xx.xx-xx.03 (Open Protocols platform), 00.xx.xx.xx-xx.04, 00.xx.xx.xx-xx.05","4-30097","3.x","OEM SCR","30 Apr 2020","SCR","N/A","MK/SK,DUKPT","N/A","N/A","ICCR,MSR,OP,SRED","0"
"Worldline SA/NV","YOXIMO","9068xxxxxx Rev A.x, 9068xxxxxx Rev Bx","03.02.14D, Sxx.xx.xx (loaded SBCE non-PIN data prompts table), Mxx.xx.xx (loaded Maps non-PIN data prompts table), Non SRED: 03.02.14, 03.03.02, SRED: 03.03.02D, 03.02.14D01, 03.03.02D01, PSAM functionality: 85.03.02","00.xx.xx.xx-xx.03 (Open Protocols platform), 00.xx.xx.xx-xx.04, 00.xx.xx.xx-xx.05","4-30094","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Worldline SA/NV","YOMANI XR/ML, YOMANI touch XR/ML","90700x00xx Rev: Ax, 90700x00xx Rev: Bx, 90760x00xx Rev: Cx, 90760x00xx Rev: Ax","3.02.14D, Sxx.xx.xx (loaded SBCE non-PIN data prompts table), Mxx.xx.xx (loaded Maps non-PIN data prompts table), Non SRED: 03.02.14, 03.03.02, 03.03.04, 03.03.04S, SRED: 03.02.14D01, 03.03.02D, 03.03.02D01, 03.03.04D01, 03.03.04SD01, PSAM functionality: 85.03.02","00.xx.xx.xx-xx.03 (Open Protocols platform), 00.xx.xx.xx-xx.05","4-30092","3.x","PED","30 Apr 2020","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Worldline SA/NV","YOMANI touch XR/ML","90760x00xx Rev. Ax, 90760x00xx Rev. Cx","04.03.02, 04.03.02D01, Sxx.xx.xx (loaded SBCE non-PIN data prompts table), Mxx.xx.xx (loaded Maps non-PIN data prompts table), PSAM functionality: 85.03.xx","00.xx.xx.xx-xx.05 (open protocols module)","4-30212","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Worldline SA/NV","YOXIMO","90680a00xx Rev.Bx","04.03.02, 04.03.02D01, Sxx.xx.xx (loaded SBCE non-PIN data prompts table), Mxx.xx.xx (loaded Maps non-PIN data prompts table), PSAM functionality: 85.03.xx","00.xx.xx.xx-xx.05 (open protocol module)","4-30213","4.x","PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,ICCR,MSR,CTLS,PIN Entry,OP,SRED","0"
"Worldline SA/NV","XENTEO Eco","9066900xxx Rev Ax","04.02.02, 04.02.02 D01, Sxx.xx.xx (loaded SBCE non-PIN data prompts table), Mxx.xx.xx (loaded Maps non-PIN data prompts table), PSAM functionality: 85.03.xx","00.xx.xx.xx-xx.05 (Open Protocol platform)","4-30215","4.x","OEM PED","30 Apr 2023","PED","Online &amp; Offline","MK/SK,DUKPT","Vendor-controlled","Physical Keypad","Display,PIN Entry,OP,SRED","0"
"Worldline SA/NV","XENTEO ECO Reader","9066300xxx Rev. Fx","04.02.02R","","4-30217","4.x","OEM SCR","30 Apr 2023","SCR","Offline","N/A","N/A","N/A","ICCR,MSR,SRED","0"
"Worldline SA/NV","YONEO Reader","9073010xxx Rev.Ax","04.03.02RD01","","4-30218","4.x","OEM SCR","30 Apr 2023","SCR","N/A","N/A","N/A","N/A","CTLS,SRED","0"
"Worldline SA/NV","YONEO Terminal","9073000xxx RevAx","04.03.02D01, Sxx.xx.xx (loaded SBCE non-PIN data prompts table), Mxx.xx.xx (loaded Maps non-PIN data prompts table) ; PSAM functionality 85.03.xx","00.xx.xx.xx-xx.05(Open Protocols platform)","4-30219","4.x","OEM Non PED","30 Apr 2023","Non PED","N/A","MK/SK,DUKPT","N/A","N/A","Display,CTLS,OP,SRED","0"
"Worldline SA/NV","XENOA ECO","9066300xxx Rev. Fx","04.02.02D01","00.xx.xx.xx-xx.05 (Open Protocols module).","4-30223","4.x","OEM Non PED","30 Apr 2023","Non PED","N/A","MK/SK,DUKPT","N/A","N/A","ICCR,MSR,OP,SRED","0"
